"diff.num","curvature","variability","xMid","sigma","alphahat","betahat","thetahat","x","y"
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,4.48979591836735,21.8354505480321
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,4.89795918367347,23.0815241440264
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,5.30612244897959,24.3592242410048
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,5.71428571428571,25.6693535488294
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,6.12244897959184,27.0127351508816
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,6.53061224489796,28.3902130211605
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,6.93877551020408,29.8026525545065
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,7.3469387755102,31.2509411102818
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,7.75510204081633,32.7359885698502
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,8.16326530612245,34.258727908207
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,8.57142857142857,35.8201157801157
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,8.97959183673469,37.4211331211233
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,9.38775510204082,39.0627857638288
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,9.79591836734694,40.746105069793
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,10.2040816326531,42.4721485774881
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,10.6122448979592,44.2420006666907
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,11.0204081632653,46.0567732397403
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,11.4285714285714,47.9176064200861
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,11.8367346938776,49.825669268566
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,12.2448979591837,51.7821605178636
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,12.6530612244898,53.7883093256073
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,13.0612244897959,55.8453760465836
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,13.469387755102,57.9546530245498
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,13.8775510204082,60.1174654041439
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,14.2857142857143,62.3351719634008
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,14.6938775510204,64.6091659673994
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,15.1020408163265,66.9408760435758
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,15.5102040816327,69.3317670792524
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,15.9183673469388,71.7833411419474
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,16.3265306122449,74.2971384230427
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,16.734693877551,76.8747382054027
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,17.1428571428571,79.5177598555523
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,17.5510204081633,82.2278638410376
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,17.9591836734694,85.0067527736074
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,18.3673469387755,87.8561724788725
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,18.7755102040816,90.7779130931129
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,19.1836734693878,93.7738101879245
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,19.5918367346939,96.8457459234084
3,"H","Lv",11.5,0,37.2647888070229,0.0614072363178347,-27.2594337521956,20,99.9956502306314
